crime_type,year,month,day,hour,location,latitude,longitude
theft,2001,1,24,4,RESIDENCE,41.928086082,-87.722755177
prostitution,2014,10,2,5,SIDEWALK,41.935766086,-87.746762412
narcotics,2009,12,14,1,STREET,41.902611784,-87.745982312
criminal_damage,2013,4,12,22,RESIDENCE,41.943988897,-87.772244618
narcotics,2003,6,17,20,STREET,41.824199972,-87.633774561
criminal_damage,2014,11,6,16,SMALL RETAIL STORE,41.965297382,-87.66458682
robbery,2001,8,26,24,ALLEY,41.871890231,-87.713659616
robbery,2003,9,15,9,STREET,41.857612588,-87.656419116
narcotics,2008,10,3,23,STREET,41.763257355,-87.599413895
narcotics,2015,7,29,22,SIDEWALK,41.750022568,-87.558190669
criminal_damage,2008,9,17,13,ABANDONED BUILDING,41.789406165,-87.668112217
theft,2008,1,10,8,RESIDENCE,41.812244589,-87.604430616
theft,2003,4,1,9,APARTMENT,41.800459447,-87.670840252
criminal_damage,2011,5,1,5,STREET,41.95808909,-87.702038164
robbery,2001,6,27,17,SIDEWALK,41.93142175,-87.74671769
robbery,2005,5,14,12,SIDEWALK,41.991376844,-87.656853941
theft,2016,11,22,14,STREET,41.914803172,-87.634979428
robbery,2005,4,1,23,SIDEWALK,41.895239896,-87.745814792
theft,2006,10,17,1,STREET,41.878918447,-87.721886829
narcotics,2004,2,22,24,SIDEWALK,41.772603973,-87.610598471
robbery,2010,9,7,23,STREET,41.837404632,-87.614541278
prostitution,2013,3,16,16,STREET,41.880515138,-87.743841898
narcotics,2009,8,13,20,STREET,41.695457165,-87.638840337
prostitution,2007,6,8,20,STREET,41.902339885,-87.747013348
robbery,2001,2,17,22,STREET,41.774412604,-87.688547794
theft,2005,1,17,13,VEHICLE-COMMERCIAL,41.945238279,-87.712670479
prostitution,2006,10,19,22,STREET,41.869024638,-87.744850657
theft,2012,7,28,6,GROCERY FOOD STORE,41.96137851,-87.65474101
prostitution,2004,1,21,3,SIDEWALK,41.70711405,-87.627413267
theft,2008,6,22,17,NURSING HOME/RETIREMENT HOME,41.794372762,-87.580433389
criminal_damage,2002,7,8,12,STREET,41.793286752,-87.71735469
narcotics,2009,5,18,19,ALLEY,41.793878283,-87.625680912000007
narcotics,2003,2,20,23,STREET,41.936683365,-87.771599319
narcotics,2006,11,5,20,STREET,41.74202688,-87.66687196
narcotics,2004,2,7,12,STREET,41.904137054,-87.640076895000007
criminal_damage,2007,12,22,22,STREET,41.956672893,-87.653004163
prostitution,2007,10,12,5,STREET,41.909895889,-87.725588389
criminal_damage,2001,7,2,14,"SCHOOL, PUBLIC, BUILDING",41.892430661,-87.673706742
robbery,2004,4,28,19,DEPARTMENT STORE,41.89604714,-87.668872585
theft,2011,6,22,1,STREET,41.793232702,-87.599332402
criminal_damage,2009,3,25,9,RESIDENCE-GARAGE,41.933804476,-87.768761617
robbery,2005,6,22,12,STREET,41.796882513,-87.693885964
criminal_damage,2009,2,3,16,RESIDENCE,41.80400433,-87.672142462
prostitution,2003,7,28,23,STREET,41.935171514,-87.74748086
theft,2012,2,12,23,STREET,41.841660688,-87.729342916
criminal_damage,2016,10,22,7,STREET,41.778716205,-87.595597027
prostitution,2002,9,28,8,STREET,41.780835284,-87.664252074
prostitution,2008,8,25,1,STREET,41.93602892,-87.727097133
criminal_damage,2001,8,19,22,ALLEY,41.825753279,-87.668910164
criminal_damage,2001,9,18,22,RESIDENCE,41.694205574,-87.630685009
narcotics,2013,6,4,20,STREET,41.940425821,-87.764774043
robbery,2001,7,18,7,STREET,41.865968888,-87.747261346
prostitution,2003,12,4,7,STREET,41.917351469,-87.711147744
narcotics,2011,6,19,10,PARK PROPERTY,41.966502804,-87.648876896
criminal_damage,2007,6,18,15,STREET,41.912061052,-87.632173054
narcotics,2012,11,4,1,STREET,41.925986731,-87.754543206
narcotics,2010,5,20,16,SIDEWALK,41.7719149,-87.651869687
criminal_damage,2001,10,14,1,STREET,41.733682642,-87.632933107
narcotics,2009,2,23,11,STREET,41.934307858,-87.734860761
narcotics,2011,9,14,13,SIDEWALK,41.793487952,-87.705350195
robbery,2012,9,16,20,SIDEWALK,41.967302313,-87.70721649
robbery,2007,11,2,22,GAS STATION,41.746259974,-87.663332294
criminal_damage,2004,11,18,23,STREET,41.894079339,-87.677913604
criminal_damage,2016,2,5,21,STREET,41.844248396,-87.725156749
robbery,2010,12,22,21,RESIDENTIAL YARD (FRONT/BACK),41.808510159,-87.602785675
theft,2002,1,13,2,TAVERN/LIQUOR STORE,41.895216569,-87.631211368
prostitution,2008,10,10,18,STREET,41.910395339,-87.721454265
narcotics,2005,8,10,21,SIDEWALK,41.895584096,-87.662390907
robbery,2007,12,17,20,STREET,41.764764974,-87.67762955
criminal_damage,2009,1,13,7,APARTMENT,41.778879542,-87.656914122
narcotics,2012,12,15,14,SIDEWALK,41.901521569,-87.729958247
robbery,2013,5,13,13,SIDEWALK,41.786079964,-87.655881427
narcotics,2003,11,5,24,STREET,41.883668321,-87.755186031
prostitution,2004,11,5,21,STREET,41.79202393,-87.619155616
narcotics,2008,10,22,17,DRUG STORE,41.90416925,-87.628685126
robbery,2003,6,10,22,SIDEWALK,41.794314695,-87.62524705
robbery,2001,6,14,3,STREET,41.891734424,-87.755337337
theft,2005,12,19,21,STREET,41.763187642,-87.613992027
criminal_damage,2005,5,23,9,STREET,41.953025412,-87.778415049
narcotics,2007,1,15,15,ALLEY,41.865640031,-87.719505892
prostitution,2003,5,15,7,STREET,41.780217068,-87.616800834
narcotics,2014,12,22,18,PARKING LOT/GARAGE(NON.RESID.),41.876581037,-87.745137513
narcotics,2005,3,7,24,STREET,41.875650497,-87.745090967
criminal_damage,2002,4,23,24,ALLEY,42.002829547,-87.660794406
robbery,2012,6,19,9,STREET,41.85471172,-87.716306821
theft,2016,3,15,14,GAS STATION,41.746259974,-87.663332294
criminal_damage,2012,10,12,20,STREET,41.990870749,-87.781253611
criminal_damage,2010,9,2,2,RESIDENTIAL YARD (FRONT/BACK),41.996897962,-87.685361342
criminal_damage,2012,4,1,23,STREET,41.926876659,-87.735418966
theft,2011,12,25,23,STREET,41.931757995,-87.670806337
criminal_damage,2012,10,14,20,PARKING LOT/GARAGE(NON.RESID.),41.878746121,-87.676274694
robbery,2015,10,2,15,SIDEWALK,41.773556277,-87.664056445
prostitution,2006,6,30,23,STREET,41.880981598,-87.740099365
theft,2011,9,8,9,STREET,41.897297451,-87.639915797
robbery,2006,12,13,2,BAR OR TAVERN,41.898978873,-87.67713989
robbery,2006,8,16,1,SIDEWALK,42.009127011,-87.665890417
narcotics,2003,12,12,10,"SCHOOL, PUBLIC, BUILDING",41.852934738,-87.663629657
robbery,2015,10,2,9,BANK,41.952766091,-87.806673096
criminal_damage,2006,8,6,9,SIDEWALK,41.924774398,-87.701062194
narcotics,2009,1,28,19,ALLEY,41.764934871,-87.661906423
prostitution,2003,8,30,20,SIDEWALK,41.88111644,-87.691188718
prostitution,2001,11,12,9,STREET,41.804008443,-87.61787087
theft,2007,2,22,9,CONSTRUCTION SITE,41.921767304,-87.651758319
theft,2008,4,30,14,VEHICLE NON-COMMERCIAL,41.812831365,-87.613928374
theft,2012,10,2,11,DEPARTMENT STORE,41.90971226,-87.73926766
narcotics,2008,9,23,20,ALLEY,41.879021684,-87.626108305
prostitution,2005,9,1,6,OTHER,41.903179108,-87.726316979
theft,2016,2,1,22,PARKING LOT/GARAGE(NON.RESID.),41.903586496,-87.690735859
criminal_damage,2003,2,7,18,RESIDENCE,41.722476877,-87.656626856
prostitution,2007,4,20,8,STREET,41.880456339,-87.748443601
robbery,2001,6,8,7,STREET,41.787353795,-87.684003316
prostitution,2004,3,26,20,STREET,41.917192515000004,-87.72449773
narcotics,2007,6,22,23,SIDEWALK,41.772831306,-87.591159004
criminal_damage,2003,2,11,21,RESTAURANT,41.888131743,-87.629548167
robbery,2006,6,6,3,VEHICLE NON-COMMERCIAL,41.86086892,-87.702999016
prostitution,2014,10,23,22,STREET,42.009833371,-87.674154647
prostitution,2001,4,10,23,STREET,41.8020557,-87.743149549
robbery,2005,11,7,15,STREET,41.805286869,-87.616484885
criminal_damage,2017,6,27,17,STREET,41.821186274,-87.609773591
criminal_damage,2007,4,15,15,STREET,41.813352713,-87.672380138
criminal_damage,2002,7,15,18,RESIDENCE,41.90693945,-87.636538263
prostitution,2014,6,3,21,STREET,41.869351923,-87.745526879
criminal_damage,2001,3,6,11,"SCHOOL, PUBLIC, BUILDING",41.827794553,-87.62475348
criminal_damage,2011,1,11,20,CTA TRAIN,41.780243493,-87.615319321
criminal_damage,2017,6,8,1,"SCHOOL, PUBLIC, BUILDING",41.780918241,-87.654535186
prostitution,2004,12,2,15,STREET,41.853183966,-87.719015691
criminal_damage,2015,4,25,24,STREET,41.748679559,-87.600261574
robbery,2002,5,20,16,SIDEWALK,41.910214574,-87.697278585
narcotics,2008,8,17,8,STREET,41.786296479,-87.649810708
criminal_damage,2007,8,20,23,ABANDONED BUILDING,41.746842227,-87.602627744
theft,2008,10,6,18,STREET,41.904289014,-87.670458566
theft,2005,9,26,12,VEHICLE NON-COMMERCIAL,41.936851026,-87.77615896
robbery,2010,9,22,17,SIDEWALK,41.911590354,-87.735238346
prostitution,2012,7,10,7,STREET,41.817436341,-87.621430287
criminal_damage,2003,9,11,1,RESIDENCE,41.745950054,-87.647549133
narcotics,2005,10,6,10,STREET,41.863694337,-87.695827198999993
robbery,2011,4,14,14,APARTMENT,41.872996793,-87.655012115
prostitution,2008,4,8,7,STREET,41.908080152,-87.725767254
prostitution,2004,8,10,6,STREET,41.881188244,-87.735496239
criminal_damage,2005,3,28,7,RESIDENCE,41.894529604,-87.715064253
criminal_damage,2014,6,3,12,STREET,41.812871934,-87.693121692
narcotics,2003,11,4,21,SIDEWALK,41.909746025,-87.772728281
criminal_damage,2012,3,12,16,PARKING LOT/GARAGE(NON.RESID.),41.909240284,-87.65274758
prostitution,2006,10,2,9,STREET,41.809135012,-87.691787056
robbery,2003,3,25,11,STREET,41.882982785,-87.756382024
robbery,2001,5,5,19,HOTEL/MOTEL,41.7116579,-87.643101247
narcotics,2008,8,23,23,SIDEWALK,41.810815929,-87.743241545
narcotics,2012,6,18,15,STREET,41.653446938,-87.608635166
theft,2016,8,30,14,OTHER,41.864889488,-87.625772132
narcotics,2013,3,18,19,APARTMENT,41.815465788,-87.699647619
narcotics,2007,3,14,24,STREET,41.883079613,-87.74947729
narcotics,2006,7,15,17,STREET,41.938534052,-87.769579957
criminal_damage,2002,1,26,9,PARKING LOT/GARAGE(NON.RESID.),41.736508334,-87.614121283
theft,2016,7,24,16,STREET,41.895776716,-87.758074002
narcotics,2005,12,16,21,CHA HALLWAY/STAIRWELL/ELEVATOR,41.781374962,-87.617209584
criminal_damage,2001,4,11,1,STREET,41.870996384,-87.631740841
criminal_damage,2003,2,25,19,CTA BUS,41.86645124,-87.701093842
prostitution,2013,5,23,20,COMMERCIAL / BUSINESS OFFICE,41.932308465,-87.676342668
criminal_damage,2011,10,7,23,STREET,41.895451036,-87.759347775
robbery,2004,5,7,1,STREET,41.737228818,-87.658238033
robbery,2002,6,25,24,SIDEWALK,41.718636286,-87.553780588
prostitution,2008,8,28,21,STREET,41.881102383,-87.692602636
theft,2013,12,20,8,"SCHOOL, PUBLIC, BUILDING",41.813233446,-87.643233311
prostitution,2014,6,23,7,STREET,41.880171918,-87.740606259
criminal_damage,2005,4,3,8,STREET,41.953659367,-87.726878618
criminal_damage,2002,6,1,12,RESIDENCE,41.749046179,-87.707253026
prostitution,2001,4,20,9,STREET,41.879663263,-87.724681518
prostitution,2006,9,16,20,STREET,41.880575249,-87.738469028
narcotics,2004,9,2,17,SIDEWALK,41.911637827,-87.731718304
prostitution,2003,3,25,13,STREET,41.939054243,-87.746875622
narcotics,2002,3,20,24,STREET,41.896031232,-87.760679555
criminal_damage,2004,6,13,13,"SCHOOL, PUBLIC, BUILDING",42.021157262,-87.671060419
prostitution,2003,8,16,1,STREET,41.940412833,-87.651052567
robbery,2015,10,25,24,SMALL RETAIL STORE,41.742991296,-87.632025815
criminal_damage,2002,5,14,18,STREET,41.781524362,-87.610828289
theft,2012,5,3,24,RESIDENCE,41.932012618,-87.640940116
theft,2008,5,21,23,RESIDENCE PORCH/HALLWAY,41.901226201,-87.685319364
theft,2012,6,7,23,STREET,41.698830549,-87.642582976
theft,2008,9,26,24,DEPARTMENT STORE,41.909664252,-87.742728815
criminal_damage,2009,11,4,24,RESIDENCE,41.747392497,-87.56252444
theft,2007,5,27,14,STREET,41.736415682,-87.62039123
criminal_damage,2006,11,6,23,RESIDENCE,41.771930532,-87.686376769
robbery,2011,7,5,5,SIDEWALK,41.765232135,-87.642611634
criminal_damage,2008,11,6,14,RESIDENCE,41.711128147,-87.551805691
theft,2009,5,17,17,APARTMENT,41.881088655,-87.720764494
robbery,2009,11,7,20,PARKING LOT/GARAGE(NON.RESID.),41.736259984,-87.628068782
prostitution,2003,5,14,6,STREET,41.88108562,-87.694519666
robbery,2017,5,1,15,STREET,41.751438412,-87.552889084
prostitution,2005,1,20,6,SIDEWALK,41.916976003,-87.742411558
prostitution,2010,10,30,7,RESIDENCE PORCH/HALLWAY,41.909316533,-87.716776839
criminal_damage,2001,2,14,24,RESIDENCE,41.706761104,-87.559794567
theft,2009,1,21,18,RESIDENCE,41.764971149,-87.561511321
robbery,2006,9,2,1,SIDEWALK,42.002848755,-87.660794204
theft,2011,4,5,22,BANK,41.904221664,-87.667829056
robbery,2001,2,6,3,OTHER,41.965917251,-87.657969065
narcotics,2005,11,14,3,ALLEY,41.899879709,-87.748365563
criminal_damage,2012,3,10,21,BAR OR TAVERN,41.928525595,-87.648867761
robbery,2005,3,14,19,STREET,41.800921778,-87.596270267
theft,2013,11,12,20,STREET,41.803420451,-87.729581154
prostitution,2001,1,10,23,STREET,41.910857356,-87.682213073
prostitution,2004,8,9,7,STREET,41.740647026,-87.663189117
criminal_damage,2006,3,31,15,RESIDENCE,41.705040446,-87.648917879
theft,2003,5,7,9,PARKING LOT/GARAGE(NON.RESID.),41.889046347,-87.643240599
robbery,2006,7,25,1,STREET,41.787043168,-87.617410514
narcotics,2003,9,23,24,SIDEWALK,41.864093509,-87.694571362
theft,2006,2,12,18,VEHICLE NON-COMMERCIAL,41.904388354,-87.766948998
prostitution,2005,11,8,23,STREET,41.968427294,-87.71122829
criminal_damage,2002,10,8,18,STREET,41.816973404,-87.704324749
narcotics,2006,4,12,2,SIDEWALK,41.772972076,-87.644610871
narcotics,2006,1,31,20,SIDEWALK,42.011980198,-87.682967364
criminal_damage,2006,10,25,20,RESIDENCE,41.777297297,-87.652010684
prostitution,2011,9,29,8,STREET,41.909047127,-87.722852145
theft,2005,6,1,12,RESIDENCE,41.934860002,-87.645319593
robbery,2008,6,2,23,STREET,41.907272203,-87.729191411
theft,2016,11,11,17,APARTMENT,41.945467116,-87.650035609
prostitution,2009,7,29,4,SIDEWALK,41.910515498,-87.675677122
criminal_damage,2006,6,24,4,BAR OR TAVERN,41.909638227,-87.67631067
narcotics,2013,1,11,24,SIDEWALK,41.900030753,-87.72255969
robbery,2007,10,13,12,STREET,41.749635589,-87.717805151
criminal_damage,2001,3,30,4,CTA PLATFORM,41.677571351,-87.67504518
robbery,2006,9,8,23,GAS STATION,41.896358373,-87.686859824
theft,2002,11,20,19,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.738075204,-87.64227251
robbery,2012,10,18,13,SIDEWALK,41.759089835,-87.623164088
theft,2016,7,26,14,APARTMENT,41.94266078,-87.64013022
theft,2014,6,12,16,STREET,41.824589398,-87.687134703
theft,2002,4,28,17,CTA TRAIN,41.884613395,-87.706228705
criminal_damage,2009,8,17,23,ALLEY,41.763120333,-87.61157361
narcotics,2002,11,14,21,VEHICLE NON-COMMERCIAL,41.746691254,-87.602622127
prostitution,2003,3,6,7,STREET,41.909427305,-87.761518698
prostitution,2006,8,8,20,STREET,41.882516227000004,-87.676669393
prostitution,2003,12,21,21,STREET,41.799911401,-87.742952841
theft,2006,9,27,19,OTHER,41.983865356,-87.693110747
criminal_damage,2004,11,18,19,RESIDENCE-GARAGE,41.918949025,-87.648536541
prostitution,2005,5,26,12,STREET,41.683641458,-87.620688568
narcotics,2002,5,2,22,SIDEWALK,41.780277215,-87.686116892
prostitution,2015,4,17,10,SIDEWALK,41.807916425,-87.689312333
narcotics,2012,8,5,11,SIDEWALK,41.89384563,-87.762094775
robbery,2014,9,3,16,RESIDENCE,41.658448879,-87.644167401
narcotics,2007,12,20,22,ALLEY,41.780446691,-87.663027871
robbery,2002,7,1,21,VACANT LOT/LAND,41.816012995,-87.604512613
criminal_damage,2006,1,28,21,VEHICLE NON-COMMERCIAL,41.913406607,-87.758253729
criminal_damage,2006,6,18,23,SMALL RETAIL STORE,41.951491688,-87.659963138
robbery,2008,4,15,13,STREET,41.707167842,-87.623226752
theft,2011,12,13,20,STREET,41.919374816,-87.634940607
robbery,2013,4,3,20,STREET,41.735478834,-87.643601006
narcotics,2009,2,14,23,STREET,41.853196979,-87.658734077
prostitution,2002,11,15,13,STREET,41.803032055,-87.743030558
criminal_damage,2006,5,5,16,RESIDENCE,42.003060358,-87.816596977
prostitution,2003,5,7,24,STREET,41.932153936,-87.746615429
prostitution,2006,3,9,8,STREET,41.80036463,-87.703753695
prostitution,2002,12,7,21,STREET,41.807196856,-87.740699871
criminal_damage,2004,8,7,19,CHA APARTMENT,41.883167009,-87.675300318
criminal_damage,2013,5,4,16,STREET,41.934220387,-87.750396647
theft,2014,6,27,15,STREET,41.707756212,-87.580708771
narcotics,2013,10,19,1,STREET,41.801797371,-87.703794685
prostitution,2002,12,15,20,STREET,41.675572338,-87.640763574
theft,2007,9,7,20,PARKING LOT/GARAGE(NON.RESID.),41.836428389,-87.72433908
prostitution,2001,4,12,18,STREET,41.808855693,-87.661176554
narcotics,2011,11,18,15,RESIDENTIAL YARD (FRONT/BACK),41.906755198,-87.763331599
theft,2004,9,29,18,GROCERY FOOD STORE,41.766102387,-87.573539169
prostitution,2004,9,22,21,STREET,41.904398444,-87.746013692
prostitution,2008,11,19,21,STREET,41.88054302,-87.74126014
criminal_damage,2002,5,19,20,APARTMENT,42.016121833,-87.663988368
theft,2009,6,2,13,"SCHOOL, PUBLIC, BUILDING",41.746140855,-87.652406156
criminal_damage,2007,12,2,14,APARTMENT,41.866603273,-87.686994474
robbery,2012,4,11,10,STREET,41.816482372,-87.626932522
theft,2004,5,19,23,CTA PLATFORM,41.750940757,-87.625185222
prostitution,2008,6,13,21,STREET,41.880565994,-87.739332063
theft,2011,9,27,21,SIDEWALK,41.860404221,-87.71037488
robbery,2004,3,4,19,SIDEWALK,41.896208946,-87.620354101
narcotics,2011,10,7,22,SIDEWALK,41.917661307,-87.71516436
narcotics,2004,6,4,11,CHA PARKING LOT/GROUNDS,41.899666325,-87.640015058
criminal_damage,2005,8,28,1,STREET,41.929758554,-87.795433304
theft,2013,8,18,14,SIDEWALK,41.895407139,-87.624263706
prostitution,2002,5,29,20,STREET,41.74899896,-87.605175838
prostitution,2007,10,3,14,HOTEL/MOTEL,41.875272573,-87.624251314
criminal_damage,2016,7,15,22,SMALL RETAIL STORE,41.941281594,-87.687383956
robbery,2012,8,17,3,STREET,41.682598217,-87.657886849
prostitution,2001,12,27,23,STREET,41.910724809,-87.671508832
prostitution,2002,12,14,12,STREET,41.939054243,-87.746875622
theft,2003,5,16,19,STREET,41.842546782,-87.654588827
criminal_damage,2009,1,9,4,RESIDENCE,41.753830342,-87.640461666
criminal_damage,2004,3,28,14,ALLEY,41.768742829,-87.651001489
theft,2007,10,12,24,GROCERY FOOD STORE,41.766102387,-87.573539169
prostitution,2006,3,6,8,STREET,41.880744831,-87.724226926
robbery,2002,3,30,5,RESTAURANT,41.89542227,-87.720330031
criminal_damage,2007,6,5,18,SIDEWALK,41.750782715,-87.625813624
prostitution,2003,12,11,8,STREET,41.798760901,-87.664711113
narcotics,2005,2,15,13,STREET,41.963770653,-87.710773535
criminal_damage,2011,6,14,14,RESIDENCE,41.770106378,-87.686519736
criminal_damage,2010,11,9,19,PARK PROPERTY,41.823042962,-87.68057571
narcotics,2007,7,8,20,ALLEY,41.892297612,-87.744119215
robbery,2009,10,13,18,SIDEWALK,41.854912647,-87.634944935
narcotics,2012,6,17,10,SIDEWALK,41.885155992,-87.711133375
narcotics,2011,8,21,21,PARK PROPERTY,42.014512189,-87.678466914
prostitution,2001,4,8,22,STREET,41.785591169999996,-87.615607991
criminal_damage,2016,10,15,23,OTHER,41.972317224,-87.775018878
narcotics,2009,5,31,22,STREET,42.017608579,-87.671932599
theft,2011,10,19,24,RESIDENCE,41.748021648,-87.660954005
criminal_damage,2003,6,21,21,RESIDENCE,41.925082828,-87.75433457
narcotics,2003,7,25,22,STREET,41.876739018,-87.735343097
theft,2015,5,16,17,OTHER,41.986382585,-87.660150983
narcotics,2012,6,8,14,"SCHOOL, PUBLIC, GROUNDS",41.79054357,-87.780130326
theft,2003,8,2,2,TAVERN/LIQUOR STORE,41.910467985,-87.678407267
narcotics,2015,10,31,10,STREET,41.877266576,-87.711694604
prostitution,2001,12,5,8,STREET,41.877393748,-87.696340996
narcotics,2009,2,10,21,SIDEWALK,41.778794413,-87.67389734
theft,2004,8,11,14,RESIDENCE,41.645818001,-87.542501011
robbery,2012,4,7,18,STREET,41.841999921,-87.708623054
theft,2004,1,26,13,RESIDENCE,41.771797258,-87.694930672
prostitution,2002,7,25,22,SIDEWALK,42.011717798,-87.674488437
prostitution,2005,8,9,5,STREET,41.779012821,-87.664208692
narcotics,2007,2,23,21,SIDEWALK,41.862952758,-87.706179759
prostitution,2012,7,10,8,SIDEWALK,41.788857294,-87.644363862
prostitution,2002,4,4,7,STREET,41.911034084,-87.671366031
criminal_damage,2014,8,5,6,STREET,41.750637754,-87.603947967
narcotics,2005,9,2,7,SIDEWALK,41.881734508,-87.751556978
criminal_damage,2006,7,30,12,STREET,41.766364361,-87.649296531
prostitution,2006,6,6,21,STREET,42.014382179,-87.674928273
theft,2006,10,17,12,RESIDENCE,41.86661375,-87.62413407
narcotics,2014,2,14,15,SIDEWALK,41.896129152,-87.71755382
robbery,2008,12,24,17,STREET,41.679292675,-87.631103503
robbery,2016,8,14,3,STREET,41.699628078,-87.644233238
prostitution,2013,12,4,18,STREET,41.805175674,-87.743095241
criminal_damage,2007,1,30,10,"SCHOOL, PUBLIC, BUILDING",41.741047754,-87.64007146
prostitution,2007,5,16,22,STREET,41.887209971,-87.765954936
criminal_damage,2007,8,11,8,STREET,41.845382483,-87.617663323
criminal_damage,2008,1,9,13,STREET,41.791699487,-87.669379304
narcotics,2005,3,29,16,STREET,41.876048157,-87.736003129
theft,2012,2,5,18,STREET,41.910381119,-87.727571328
robbery,2005,10,10,1,APARTMENT,41.700349765,-87.669869427
robbery,2010,11,21,13,STREET,41.899767079,-87.737137548
theft,2005,1,20,12,GAS STATION,41.762419957,-87.683180808
prostitution,2004,5,4,8,STREET,41.807060249,-87.644385269
prostitution,2011,1,25,7,STREET,41.778638623,-87.688512796
